Date,"Open Price","Close Price","High Price","Low Price",Volume
01/12/2014,6722.62,6656.37,6722.62,6637.39,726573120
02/12/2014,6656.37,6742.1,6744.31,6656.37,654954304
03/12/2014,6742.1,6716.63,6753.19,6713.81,706053056
04/12/2014,6716.63,6679.37,6733.96,6672.67,699897792
05/12/2014,6679.37,6742.84,6751.32,6679.37,678446336
08/12/2014,6742.84,6672.15,6742.84,6672.15,513903808
09/12/2014,6672.15,6529.47,6672.15,6529.47,950807552
10/12/2014,6529.47,6500.04,6565.77,6500.04,690931840
11/12/2014,6500.04,6461.7,6521.66,6441.28,757393088
12/12/2014,6461.7,6300.63,6461.7,6297.44,793966464
15/12/2014,6300.63,6182.72,6356.34,6182.72,985776000
16/12/2014,6182.72,6331.83,6331.83,6144.72,1037451328
17/12/2014,6331.83,6336.48,6359.68,6240.32,748002240
18/12/2014,6336.48,6466,6466,6336.48,973926336
19/12/2014,6466,6545.27,6566.9,6466,1178715648
22/12/2014,6545.27,6576.74,6620.95,6545.27,494025728
23/12/2014,6576.74,6598.18,6620.47,6576.74,484260384
24/12/2014,6598.18,6609.93,6618.09,6586.05,261236768
29/12/2014,6609.93,6633.51,6651.96,6587.87,359693056
30/12/2014,6633.51,6547,6633.51,6528.89,355277568
31/12/2014,6547,6566.09,6578.24,6547,129278808
02/01/2015,6566.09,6547.8,6607.89,6510.6,378663392
05/01/2015,6547.8,6417.16,6576.74,6404.49,749649600
06/01/2015,6417.16,6366.51,6452.66,6328.59,792213376
07/01/2015,6366.51,6419.83,6459.74,6366.51,706482112
08/01/2015,6419.83,6569.96,6580.82,6419.83,905698368
09/01/2015,6569.96,6501.14,6570.24,6471.38,759703744
12/01/2015,6501.14,6501.42,6542.43,6447.91,620125312
13/01/2015,6501.42,6542.2,6558.83,6465.19,692489856
14/01/2015,6542.2,6388.46,6542.2,6353.65,999913728
15/01/2015,6388.46,6498.78,6498.78,6298.15,1008644608
16/01/2015,6498.78,6550.27,6553.2,6443.28,829957504
19/01/2015,6550.27,6585.53,6598.89,6548,554177216
20/01/2015,6585.53,6620.1,6640.44,6585.53,696224128
21/01/2015,6620.1,6728.04,6728.04,6620.1,873133888
22/01/2015,6728.04,6796.63,6808.18,6726.24,953537984
23/01/2015,6796.63,6832.83,6841.73,6796.58,861582080
26/01/2015,6832.83,6852.4,6855.92,6790.13,630062592
27/01/2015,6852.4,6811.61,6864.97,6773.54,734672768
28/01/2015,6811.61,6825.94,6863,6777.08,802863680
29/01/2015,6825.94,6810.6,6825.94,6750.22,725104000
30/01/2015,6810.6,6749.4,6843.98,6749.4,822022976
02/02/2015,6749.4,6782.55,6795.52,6731.99,779523008
03/02/2015,6782.55,6871.8,6886.31,6782.39,881147136
04/02/2015,6871.8,6860.02,6883.49,6804.1,833875840
05/02/2015,6860.02,6865.93,6870.1,6808.19,753020416
06/02/2015,6865.93,6853.44,6886.22,6835.48,668143232
09/02/2015,6853.44,6837.15,6853.44,6777.99,639424384
10/02/2015,6837.15,6829.12,6843.9,6788.89,794431232
11/02/2015,6829.12,6818.17,6838.33,6786.12,640657088
12/02/2015,6818.17,6828.11,6854.62,6817.23,833594688
13/02/2015,6828.11,6873.52,6887.57,6828.11,756494080
16/02/2015,6873.52,6857.05,6878.66,6851.77,427740800
17/02/2015,6857.05,6898.13,6898.13,6819.78,631106752
18/02/2015,6898.13,6898.08,6921.32,6876.3,695868352
19/02/2015,6898.08,6888.9,6907.3,6858.67,660710016
20/02/2015,6888.9,6915.2,6920.51,6884.77,785693312
23/02/2015,6915.2,6912.16,6943.61,6885.89,700282240
24/02/2015,6912.16,6949.63,6958.89,6899.59,857360768
25/02/2015,6949.63,6935.38,6955.41,6904.88,718033344
26/02/2015,6935.38,6949.73,6949.98,6920.54,806275328
27/02/2015,6949.73,6946.66,6967.24,6929.84,908713216
02/03/2015,6946.66,6940.64,6974.26,6924.33,802784576
03/03/2015,6940.64,6889.13,6963.55,6889.13,793281216
04/03/2015,6889.13,6919.24,6919.24,6862.87,764090880
05/03/2015,6919.24,6961.14,6968.64,6914.06,822599808
06/03/2015,6961.14,6911.8,6961.23,6911.8,771651520
09/03/2015,6911.8,6876.47,6911.8,6859.81,691318784
10/03/2015,6876.47,6702.84,6876.86,6702.84,914713344
11/03/2015,6702.84,6721.51,6738.95,6693.8,769931904
12/03/2015,6721.51,6761.07,6799.84,6721.51,872089792
13/03/2015,6761.07,6740.58,6777.77,6713.5,732044672
16/03/2015,6740.58,6804.08,6809.08,6740.58,706940160
17/03/2015,6804.08,6837.61,6846.9,6798.47,780786432
18/03/2015,6837.61,6945.2,6945.2,6837.26,796528576
19/03/2015,6945.2,6962.32,6982.79,6929.73,834200256
20/03/2015,6962.32,7022.51,7024.21,6960.81,1462369280
23/03/2015,7022.51,7037.67,7037.67,6991.43,694423936
24/03/2015,7037.67,7019.68,7065.08,7012.51,722191296
25/03/2015,7019.68,6990.97,7035.11,6983.94,665746944
26/03/2015,6990.97,6895.33,6990.97,6876.84,965482816
27/03/2015,6895.33,6855.02,6910.55,6839.88,759281728
30/03/2015,6855.02,6891.43,6914.6,6855.02,659074432
31/03/2015,6891.43,6773.04,6910.07,6765.05,928181120
01/04/2015,6773.04,6809.5,6856.43,6765.4,807929472
02/04/2015,6809.5,6833.46,6849.91,6801.27,593705984
07/04/2015,6833.46,6961.77,6967.69,6833.46,725880768
08/04/2015,6961.77,6937.41,7012.06,6931.59,892292800
09/04/2015,6937.41,7015.36,7016.99,6937.41,716636992
10/04/2015,7015.36,7089.77,7095.36,7015.36,825527488
13/04/2015,7089.77,7064.3,7089.84,7046.68,610966080
14/04/2015,7064.3,7075.26,7086.06,7044.6,690646656
15/04/2015,7075.26,7096.78,7111.72,7058.34,744934656
16/04/2015,7096.78,7060.45,7119.35,7057.74,773862336
17/04/2015,7060.45,6994.63,7093.52,6979.32,798607680
20/04/2015,6994.63,7052.13,7067.84,6994.63,600866560
21/04/2015,7052.13,7062.93,7105.13,7030,674220352
22/04/2015,7062.93,7028.24,7092.34,6997.15,807535296
23/04/2015,7028.24,7053.67,7055.15,6995.79,734999296
24/04/2015,7053.67,7070.7,7102.59,7051.17,819661824
27/04/2015,7070.7,7103.98,7122.74,7025.27,699217152
28/04/2015,7103.98,7030.53,7103.99,6983.97,818269824
29/04/2015,7030.53,6946.28,7058.19,6945.56,789314304
30/04/2015,6946.28,6960.63,6970.34,6906.24,931503872
01/05/2015,6960.63,6985.95,6995.41,6919.39,861513536
05/05/2015,6985.95,6927.58,7053.18,6927.58,1049123072
06/05/2015,6927.58,6933.74,6974.82,6913.46,909043584
07/05/2015,6933.74,6886.95,6933.74,6810.05,969964288
08/05/2015,6886.95,7046.82,7046.82,6885.79,1425609856
11/05/2015,7046.82,7029.85,7083.72,7025.17,815146752
12/05/2015,7029.85,6933.8,7029.85,6887.52,864625920
13/05/2015,6933.8,6949.63,6989.91,6920.65,818861632
14/05/2015,6949.63,6973.04,6977.93,6884.63,618618560
15/05/2015,6973.04,6960.49,7009.41,6937.12,721389888
18/05/2015,6960.49,6968.87,7015.49,6931.64,631677056
19/05/2015,6968.87,6995.1,7011.35,6968.87,798973504
20/05/2015,6995.1,7007.26,7018.7,6962.06,849516800
21/05/2015,7007.26,7013.47,7026.01,6994.26,580100800
22/05/2015,7013.47,7031.72,7061.66,7013.47,638162944
26/05/2015,7031.72,6948.99,7039.55,6930.28,690778816
27/05/2015,6948.99,7033.33,7054.14,6948.62,666337344
28/05/2015,7033.33,7040.92,7049.62,7005.88,623051904
29/05/2015,7040.92,6984.43,7069.93,6967.92,1210376832
01/06/2015,6984.43,6953.58,7037.58,6942.66,714765824
02/06/2015,6953.58,6928.27,6972.25,6872.12,887651008
03/06/2015,6928.27,6950.46,6985.69,6901.79,722256384
04/06/2015,6950.46,6859.24,6950.46,6838.95,807839168
05/06/2015,6859.24,6804.6,6859.24,6785.15,777843840
08/06/2015,6804.6,6790.04,6827.16,6781.66,555747072
09/06/2015,6790.04,6753.8,6803.75,6736.88,702828864
10/06/2015,6753.8,6830.27,6843.57,6734.15,843902016
11/06/2015,6830.27,6846.74,6870.19,6807.29,699560896
12/06/2015,6846.74,6784.92,6846.74,6760.06,610388160
15/06/2015,6784.92,6710.52,6784.92,6708.5,574223872
16/06/2015,6710.52,6710.1,6723.49,6656.9,740097344
17/06/2015,6710.1,6680.55,6731.54,6665.95,706467776
18/06/2015,6680.55,6707.88,6707.88,6625.16,797213056
19/06/2015,6707.88,6710.45,6759.29,6691.82,1273130496
22/06/2015,6710.45,6825.67,6825.67,6710.45,772664320
23/06/2015,6825.67,6834.87,6856.49,6825.67,598079360
24/06/2015,6834.87,6844.8,6873.43,6834.32,688925504
25/06/2015,6844.8,6807.82,6869.04,6798.8,675601920
26/06/2015,6807.82,6753.7,6807.82,6731.13,613762496
29/06/2015,6753.7,6620.48,6753.7,6598.64,785736640
30/06/2015,6620.48,6520.98,6620.75,6520.98,908493760
01/07/2015,6520.98,6608.59,6637.34,6520.98,814008704
02/07/2015,6608.59,6630.47,6647.7,6600.37,608682176
03/07/2015,6630.47,6585.78,6630.75,6572.46,462884672
06/07/2015,6585.78,6535.68,6585.78,6506.71,629530816
07/07/2015,6535.68,6432.21,6543.8,6432.21,789934592
08/07/2015,6432.21,6490.7,6515.06,6430.36,940950976
09/07/2015,6490.7,6581.63,6594.18,6490.7,788632192
10/07/2015,6581.63,6673.38,6687.57,6581.63,720746752
13/07/2015,6673.38,6737.95,6743.05,6673.38,661871360
14/07/2015,6737.95,6753.75,6753.75,6710.62,595318464
15/07/2015,6753.75,6753.75,6775.91,6728.49,566433856
16/07/2015,6753.75,6796.45,6805.14,6752.09,605230336
17/07/2015,6796.45,6775.08,6799.78,6764.8,602032768
20/07/2015,6775.08,6788.69,6813.41,6772.09,431752512
21/07/2015,6788.69,6769.07,6800.13,6758.75,573510144
22/07/2015,6769.07,6667.34,6769.07,6653.39,714924416
23/07/2015,6667.34,6655.01,6711.49,6644.85,651242304
24/07/2015,6655.01,6579.81,6684.81,6573.96,664735360
27/07/2015,6579.81,6505.13,6589.48,6495.67,686741952
28/07/2015,6505.13,6555.28,6569.45,6505.13,730871168
29/07/2015,6555.28,6631,6634.04,6555.28,845403840
30/07/2015,6631,6668.87,6697.4,6631,802151552
31/07/2015,6668.87,6696.28,6705.42,6646.26,958422656
03/08/2015,6696.28,6688.62,6710.79,6668.18,700912704
04/08/2015,6688.62,6686.57,6715.51,6644.65,1441824000
05/08/2015,6686.57,6752.41,6764.82,6686.57,873472064
06/08/2015,6752.41,6747.09,6763.34,6717.49,713003584
07/08/2015,6747.09,6718.49,6754.77,6718.49,614006080
10/08/2015,6718.49,6736.22,6751.49,6653.65,789153024
11/08/2015,6736.22,6664.54,6736.22,6663.98,727572096
12/08/2015,6664.54,6571.19,6664.54,6536.41,1118527488
13/08/2015,6571.19,6568.33,6634.71,6553.45,689587904
14/08/2015,6568.33,6550.74,6603.17,6544.42,595476288
17/08/2015,6550.74,6550.3,6585.88,6507.76,485854144
18/08/2015,6550.3,6526.29,6564.55,6505.69,554998656
19/08/2015,6526.29,6403.45,6526.52,6403.45,719579136
20/08/2015,6403.45,6367.89,6408.61,6359.71,750762880
21/08/2015,6367.89,6187.65,6367.89,6187.65,832209920
24/08/2015,6187.65,5898.87,6187.65,5768.22,1708521984
25/08/2015,5898.87,6081.34,6115.74,5898.87,1377241472
26/08/2015,6081.34,5979.2,6095.05,5949.94,1021773056
27/08/2015,5979.2,6192.03,6212.48,5979.2,1059861568
28/08/2015,6192.03,6247.94,6247.94,6152.01,895702784
01/09/2015,6247.94,6058.54,6247.94,6028.71,1032091328
02/09/2015,6058.54,6083.31,6161.68,6021.36,778016128
03/09/2015,6083.31,6194.1,6215.74,6083.31,758474304
04/09/2015,6194.1,6042.92,6194.1,6040.49,766156800
07/09/2015,6042.92,6074.52,6125.67,6042.92,479134496
08/09/2015,6074.52,6146.1,6196.47,6074.52,685131712
09/09/2015,6146.1,6229.01,6284.17,6146.1,756977152
10/09/2015,6229.01,6155.81,6229.01,6127.52,772718336
11/09/2015,6155.81,6117.76,6174.28,6113.1,584620928
14/09/2015,6117.76,6084.59,6191.82,6065.43,617180352
15/09/2015,6084.59,6137.6,6158.08,6019.92,728373184
16/09/2015,6137.6,6229.21,6244.94,6137.6,844324544
17/09/2015,6229.21,6186.99,6239.86,6182.63,861345664
18/09/2015,6186.99,6104.11,6188.74,6053.87,1553063424
21/09/2015,6104.11,6108.71,6168.74,6083.64,719110976
22/09/2015,6108.71,5935.84,6111.57,5935.84,970780544
23/09/2015,5935.84,6032.24,6067.56,5933.23,748152320
24/09/2015,6032.24,5961.49,6055.64,5947.19,894318848
25/09/2015,5961.49,6109.01,6120.67,5961.49,863421888
28/09/2015,6109.01,5958.86,6110.31,5958.86,997742144
29/09/2015,5958.86,5909.24,5958.86,5877.08,1030460544
30/09/2015,5909.24,6061.61,6061.61,5909.24,1050457664
01/10/2015,6061.61,6072.47,6172.78,6053.26,873579584
02/10/2015,6072.47,6129.98,6176.2,6051.62,888461056
05/10/2015,6129.98,6298.92,6301.05,6129.98,890099328
06/10/2015,6298.92,6326.16,6343.71,6255.1,737901824
07/10/2015,6326.16,6336.35,6396.34,6319.77,1012950528
08/10/2015,6336.35,6374.82,6380.3,6303.46,742310208
09/10/2015,6374.82,6416.16,6453.22,6374.82,768195904
12/10/2015,6416.16,6371.18,6416.16,6351.34,552277056
13/10/2015,6371.18,6342.28,6371.18,6303.02,722568512
14/10/2015,6342.28,6269.61,6342.28,6268.29,638445312
15/10/2015,6269.61,6338.67,6351.43,6269.61,644982656
16/10/2015,6338.67,6378.04,6398.23,6338.67,610628096
19/10/2015,6378.04,6352.33,6408.09,6336.27,476841504
20/10/2015,6352.33,6345.13,6367.75,6319.25,592197376
21/10/2015,6345.13,6348.42,6387.29,6316.3,615203648
22/10/2015,6348.42,6376.28,6387.28,6321.65,740616704
23/10/2015,6376.28,6444.08,6487.89,6376.28,749535488
26/10/2015,6444.08,6417.02,6453,6405.38,454684928
27/10/2015,6417.02,6365.27,6419.62,6365.27,564355584
28/10/2015,6365.27,6437.8,6448.46,6355.78,819718080
29/10/2015,6437.8,6395.8,6437.85,6358.16,852187904
30/10/2015,6395.8,6361.09,6410.28,6337.65,737495296
02/11/2015,6361.09,6361.8,6364.42,6317.29,522271616
03/11/2015,6361.8,6383.61,6383.61,6344.7,627795072
04/11/2015,6383.61,6412.88,6459.46,6383.04,782758720
05/11/2015,6412.88,6364.9,6421.81,6358.12,722038912
06/11/2015,6364.9,6353.83,6395.19,6332.73,733580032
09/11/2015,6353.83,6295.16,6380.42,6292.05,677936384
10/11/2015,6295.16,6275.28,6329.69,6250.31,748092672
11/11/2015,6275.28,6297.2,6327.16,6272.69,636988096
12/11/2015,6297.2,6178.68,6300.9,6178.68,852482944
13/11/2015,6178.68,6118.28,6178.95,6088.76,702653696
16/11/2015,6118.28,6146.38,6161.9,6079.79,621592768
17/11/2015,6146.38,6268.76,6269.44,6146.38,719057920
18/11/2015,6268.76,6278.97,6283.9,6228.15,634118016
19/11/2015,6278.97,6329.93,6366.85,6278.97,772698304
20/11/2015,6329.93,6334.63,6360.73,6311.76,832318848
23/11/2015,6334.63,6305.49,6334.63,6267.05,603424192
24/11/2015,6305.49,6277.23,6305.49,6221.33,880473152
25/11/2015,6277.23,6337.64,6348.05,6277.23,694080960
26/11/2015,6337.64,6393.13,6395.33,6333.92,467828640
27/11/2015,6393.13,6375.15,6393.13,6345.3,486354560
30/11/2015,6375.15,6356.09,6387.11,6329.92,855366912
01/12/2015,6356.09,6395.65,6402.36,6356.09,809013824
02/12/2015,6395.65,6420.93,6447.34,6395.2,583605376
03/12/2015,6420.93,6275,6444.72,6275,817893568
04/12/2015,6275,6238.29,6277.59,6219.5,683041088
07/12/2015,6238.29,6223.52,6287.23,6215.17,559026368
08/12/2015,6223.52,6135.22,6224.86,6120.68,814469760
09/12/2015,6135.22,6126.68,6175.75,6101.22,775106048
10/12/2015,6126.68,6088.05,6127.09,6079.96,864003456
11/12/2015,6088.05,5952.78,6088.05,5949.84,830911168
14/12/2015,5952.78,5874.06,6009.92,5871.88,805174784
15/12/2015,5874.06,6017.79,6036.68,5874.06,836321344
16/12/2015,6017.79,6061.19,6089.31,6016.25,773625664
17/12/2015,6061.19,6102.54,6160.78,6061.19,747548992
18/12/2015,6102.54,6052.42,6105.57,6051.74,1357378048
21/12/2015,6052.42,6034.84,6113.96,6034.84,561857152
22/12/2015,6034.84,6083.1,6090.58,6031.82,437446816
23/12/2015,6083.1,6240.98,6248.5,6083.1,596525824
24/12/2015,6240.98,6254.64,6259.86,6236.85,112218248
29/12/2015,6254.64,6314.57,6314.57,6245.24,462310976
30/12/2015,6314.57,6274.05,6314.57,6261.48,337956160
31/12/2015,6274.05,6242.32,6278.31,6233.03,166212096
04/01/2016,6242.32,6093.43,6242.32,6071.01,707039808
05/01/2016,6093.43,6137.24,6166.26,6079.23,643358720
06/01/2016,6137.24,6073.38,6137.24,6018.65,721605824
07/01/2016,6073.38,5954.08,6073.38,5887.97,1086923136
08/01/2016,5954.08,5912.44,6013.38,5912.44,835014656
11/01/2016,5912.44,5871.83,5941.93,5871.83,841792320
12/01/2016,5871.83,5929.24,5985.8,5866.67,831687680
13/01/2016,5929.24,5960.97,6011.13,5929.24,834538368
14/01/2016,5960.97,5918.23,5960.97,5829.26,1100081152
15/01/2016,5918.23,5804.1,5934.62,5769.23,1117874304
18/01/2016,5804.1,5779.92,5852.09,5766.5,741112768
19/01/2016,5779.92,5876.8,5915.69,5779.92,833709248
20/01/2016,5876.8,5673.58,5876.8,5639.88,1067064320
21/01/2016,5673.58,5773.79,5781.24,5659.15,1121492992
22/01/2016,5773.79,5900.01,5926.94,5773.79,906980352
25/01/2016,5900.01,5877,5933.47,5851.83,828614016
26/01/2016,5877,5911.46,5919.17,5771.37,878645248
27/01/2016,5911.46,5990.37,5990.37,5870.75,902088768
28/01/2016,5990.37,5931.78,6020.54,5889.37,918443776
29/01/2016,5931.78,6083.79,6083.79,5931.78,1018714816
01/02/2016,6083.79,6060.1,6115.11,5993.84,833652800
02/02/2016,6060.1,5922.01,6060.45,5889.6,1016041280
03/02/2016,5922.01,5837.14,5924.58,5791.04,1026997696
04/02/2016,5837.14,5898.76,5938.12,5831.12,1053264448
05/02/2016,5898.76,5848.06,5945.9,5839.36,983577536
08/02/2016,5848.06,5689.36,5882.43,5666.13,995838784
09/02/2016,5689.36,5632.19,5739.25,5596.26,1146899968
10/02/2016,5632.19,5672.3,5712.78,5616.88,994634112
11/02/2016,5672.3,5536.97,5672.3,5499.51,1068192384
12/02/2016,5536.97,5707.6,5707.6,5536.97,1083570688
15/02/2016,5707.6,5824.28,5844.53,5707.6,724655808
16/02/2016,5824.28,5862.17,5880.72,5812.49,771089216
17/02/2016,5862.17,6030.32,6030.32,5862.17,946182656
18/02/2016,6030.32,5971.95,6036.46,5948.25,809867008
19/02/2016,5971.95,5950.23,6001.22,5916.26,692900672
22/02/2016,5950.23,6037.73,6065.81,5950.23,637270336
23/02/2016,6037.73,5962.31,6037.73,5954.18,747386240
24/02/2016,5962.31,5867.18,5966.73,5845.55,834667968
25/02/2016,5867.18,6012.81,6028.97,5867.18,999935360
26/02/2016,6012.81,6096.01,6115.37,6012.81,858937600
29/02/2016,6096.01,6097.09,6104.98,6033.21,941693312
01/03/2016,6097.09,6152.88,6153.75,6070.51,933626240
02/03/2016,6152.88,6147.06,6194.01,6097.77,904552256
03/03/2016,6147.06,6130.46,6173.7,6108.35,902823168
04/03/2016,6130.46,6199.43,6204.14,6130.46,866051264
07/03/2016,6199.43,6182.4,6216.1,6125.64,817955904
08/03/2016,6182.4,6125.44,6182.45,6101.89,913489600
09/03/2016,6125.44,6146.32,6174.82,6118.23,758318464
10/03/2016,6146.32,6036.7,6203.4,6036.7,1056246912
11/03/2016,6036.7,6139.79,6150.88,6036.7,721703680
14/03/2016,6139.79,6174.57,6197.83,6139.79,688585088
15/03/2016,6174.57,6139.97,6174.57,6114.77,700313280
16/03/2016,6139.97,6175.49,6186.18,6134.27,700761344
17/03/2016,6175.49,6201.12,6220.02,6125.7,832614400
18/03/2016,6201.12,6189.64,6237.02,6186.24,1129194880
21/03/2016,6189.64,6184.58,6215.3,6154.12,532073696
22/03/2016,6184.58,6192.74,6193.47,6110.39,738984448
23/03/2016,6192.74,6199.11,6216.76,6171.13,621495488
24/03/2016,6199.11,6106.48,6199.11,6090.03,625282176
29/03/2016,6106.48,6105.9,6156.67,6070.77,596325504
30/03/2016,6105.9,6203.17,6221.8,6105.9,803808896
31/03/2016,6203.17,6174.9,6203.39,6149.82,746399616
01/04/2016,6174.9,6146.05,6174.9,6076.89,747479040
04/04/2016,6146.05,6164.72,6201.95,6132.9,546684672
05/04/2016,6164.72,6091.23,6164.74,6061.85,826019200
06/04/2016,6091.23,6161.63,6161.63,6091.23,738661312
07/04/2016,6161.63,6136.89,6204.11,6119.38,761729920
08/04/2016,6136.89,6204.41,6216.28,6136.89,622108992
11/04/2016,6204.41,6200.12,6229.66,6165.46,552586496
12/04/2016,6200.12,6242.39,6248.27,6176.28,690137664
13/04/2016,6242.39,6362.89,6362.89,6242.39,957136064
14/04/2016,6362.89,6365.1,6373.93,6335.4,853106432
15/04/2016,6365.1,6343.75,6372.52,6328.19,780841664
18/04/2016,6343.75,6353.52,6354.88,6261.71,613394432
19/04/2016,6353.52,6405.35,6418.25,6353.49,808478336
20/04/2016,6405.35,6410.26,6421.91,6367.36,814753152
21/04/2016,6410.26,6381.44,6427.32,6352.93,831612224
22/04/2016,6381.44,6310.44,6381.58,6289.34,675930048
25/04/2016,6310.44,6260.92,6324.6,6249.34,688678400
26/04/2016,6260.92,6284.52,6297.88,6260.92,776811840
27/04/2016,6284.52,6319.91,6319.91,6255.2,822002560
28/04/2016,6319.91,6322.4,6322.4,6224.47,861757056
29/04/2016,6322.4,6241.89,6322.4,6241.89,865553792
03/05/2016,6241.89,6185.59,6270.03,6159.86,895079360
04/05/2016,6185.59,6112.02,6185.59,6100.76,775559872
05/05/2016,6112.02,6117.25,6152.59,6102.29,713174080
06/05/2016,6117.25,6125.7,6129.9,6054.74,720311488
09/05/2016,6125.7,6114.81,6177.6,6108.37,669494912
10/05/2016,6114.81,6156.65,6180.19,6114.81,652991808
11/05/2016,6156.65,6162.49,6172.72,6131.22,573062272
12/05/2016,6162.49,6104.19,6193.21,6094.14,698762368
13/05/2016,6104.19,6138.5,6138.5,6060.1,646363008
16/05/2016,6138.5,6151.4,6157.24,6092.21,445329472
17/05/2016,6151.4,6167.77,6215.88,6147.16,758810688
18/05/2016,6167.77,6165.8,6169.33,6115.99,887529472
19/05/2016,6165.8,6053.35,6165.8,6050.21,936494720
20/05/2016,6053.35,6156.32,6156.5,6053.35,780582656
23/05/2016,6156.32,6136.43,6173.06,6122.57,652995008
24/05/2016,6136.43,6219.26,6231.85,6109.58,833810560
25/05/2016,6219.26,6262.85,6270.25,6219.26,870436672
26/05/2016,6262.85,6265.65,6281.73,6243.49,665573248
27/05/2016,6265.65,6270.79,6275.9,6250.27,577101184
31/05/2016,6270.79,6230.79,6290.07,6230.11,1329032960
01/06/2016,6230.79,6191.93,6233.18,6151.9,887235456
02/06/2016,6191.93,6185.61,6220.27,6173.05,892214656
03/06/2016,6185.61,6209.63,6251.74,6168.19,660659904
06/06/2016,6209.63,6273.4,6301.56,6209.63,732583744
07/06/2016,6273.4,6284.53,6322.6,6273.4,690004544
08/06/2016,6284.53,6301.52,6304.51,6263.8,663109632
09/06/2016,6301.52,6231.89,6301.73,6229.07,668485568
10/06/2016,6231.89,6115.76,6231.89,6097.24,748337536
13/06/2016,6115.76,6044.97,6115.76,6044.97,852838848
14/06/2016,6044.97,5923.53,6044.97,5921.72,983517440
15/06/2016,5923.53,5966.8,6007.49,5923.39,868079040
16/06/2016,5966.8,5950.48,5966.8,5899.97,815955520
17/06/2016,5950.48,6021.09,6046.1,5950.48,1313196800
20/06/2016,6021.09,6204,6236.53,6021.09,1008127616
21/06/2016,6204,6226.55,6250.19,6156.23,841884608
22/06/2016,6226.55,6261.19,6315.62,6222.01,884650432
23/06/2016,6261.19,6338.1,6380.58,6261.19,915162048
24/06/2016,6338.1,6138.69,6338.55,5788.74,3877630208
27/06/2016,6138.69,5982.2,6138.69,5958.66,2505591552
28/06/2016,5982.2,6140.39,6170.26,5982.2,1593184512
29/06/2016,6140.39,6360.06,6360.06,6140.39,1503484928
30/06/2016,6360.06,6504.33,6504.33,6309.98,1557288448
01/07/2016,6504.33,6577.83,6587.44,6498.56,1099083136
04/07/2016,6577.83,6522.26,6612.13,6514.81,748239552
05/07/2016,6522.26,6545.37,6561.58,6472.25,1177409536
06/07/2016,6545.37,6463.59,6580.32,6432.47,1614466304
07/07/2016,6463.59,6533.79,6579.25,6463.59,1048933824
08/07/2016,6533.79,6590.64,6605.83,6515.24,937835200
11/07/2016,6590.64,6682.86,6695.07,6590.64,968085632
12/07/2016,6682.86,6680.69,6703.09,6663.66,1147709696
13/07/2016,6680.69,6670.4,6717.17,6654.64,1060124096
14/07/2016,6670.4,6654.47,6743.42,6648.4,924135488
15/07/2016,6654.47,6669.24,6669.24,6616.51,839245312
18/07/2016,6669.24,6695.42,6715.58,6653.67,877873728
19/07/2016,6695.42,6697.37,6711.69,6660.87,634735040
20/07/2016,6697.37,6728.99,6736.57,6694.36,767731136
21/07/2016,6728.99,6699.89,6732.07,6694.52,809665088
22/07/2016,6699.89,6730.48,6735.94,6663.72,716108864
25/07/2016,6730.48,6710.13,6756.13,6691.03,682039936
26/07/2016,6710.13,6724.03,6744.8,6708.58,737762368
27/07/2016,6724.03,6750.43,6780.05,6723.71,786512128
28/07/2016,6750.43,6721.06,6762.72,6718.9,1204906624
29/07/2016,6721.06,6724.43,6740.47,6691.13,921702720
01/08/2016,6724.43,6693.95,6769.41,6678.45,727709696
02/08/2016,6693.95,6645.4,6694.14,6630.76,822027904
03/08/2016,6645.4,6634.4,6673.63,6621.42,797079424
04/08/2016,6634.4,6740.16,6749.67,6615.83,1004816448
05/08/2016,6740.16,6793.47,6802.41,6738.57,880798016
08/08/2016,6793.47,6809.13,6829.47,6781.47,754483520
09/08/2016,6809.13,6851.3,6863.1,6807.76,869225472
10/08/2016,6851.3,6866.42,6866.42,6820.04,736642624
11/08/2016,6866.42,6914.71,6914.71,6812.73,758067200
12/08/2016,6914.71,6916.02,6931.04,6896.04,686768960
15/08/2016,6916.02,6941.19,6955.34,6907.17,551501760
16/08/2016,6941.19,6893.92,6941.19,6893.92,643222080
17/08/2016,6893.92,6859.15,6920.76,6849.9,716287168
18/08/2016,6859.15,6868.96,6893.35,6850.61,579272832
19/08/2016,6868.96,6858.95,6871.48,6840.94,702478976
22/08/2016,6858.95,6828.54,6884.61,6812.07,616674240
23/08/2016,6828.54,6868.51,6885.39,6828.54,722018624
24/08/2016,6868.51,6835.78,6868.51,6825.22,748048448
25/08/2016,6835.78,6816.9,6836.22,6779.15,657666624
26/08/2016,6816.9,6838.05,6857.29,6798.82,532511200
30/08/2016,6838.05,6820.79,6851.83,6808.07,740882240
31/08/2016,6820.79,6781.51,6832.89,6779.54,942416704
01/09/2016,6781.51,6745.97,6826.22,6723.21,991756480
02/09/2016,6745.97,6894.6,6928.25,6745.97,1183816448
05/09/2016,6894.6,6879.42,6910.66,6867.08,557444736
06/09/2016,6879.42,6826.05,6887.92,6818.96,687092736
07/09/2016,6826.05,6846.58,6856.12,6814.87,938657024
08/09/2016,6846.58,6858.7,6889.64,6819.82,807433152
09/09/2016,6858.7,6776.95,6862.38,6762.3,792448320
12/09/2016,6776.95,6700.9,6776.95,6654.48,887966080
